code,mean,sd,history_ensemble,mu_sigma_30,naive_30,naive_30_2.0,naive_30_3.0,naive_30_4.0,xgboost_30
stock102444,0.08569639785836457,0.2016958073928099,NA,NA,NA,NA,NA,NA,NA
stock100730,0.08523102260296471,0.09502953918140979,NA,NA,NA,NA,NA,NA,NA
stock102939,0.08504789868430111,0.16123995039409106,NA,NA,NA,NA,NA,NA,NA
stock103197,0.08486078803523651,0.1045170167378205,NA,NA,NA,NA,NA,NA,NA
stock101574,0.08463177162778199,0.14028609474840928,NA,NA,NA,NA,NA,NA,NA
stock103223,0.08462565125688941,0.069653848792897,NA,NA,NA,NA,NA,NA,NA
stock100868,0.08431669661393555,0.11400737039019032,NA,NA,NA,NA,NA,NA,NA
stock101759,0.08426825177354604,0.26725280312188304,NA,NA,NA,NA,NA,NA,NA
stock102381,0.08402158608173858,0.16043713971462223,NA,NA,NA,NA,NA,NA,NA
stock102219,0.08386638591130324,0.15558747821902916,NA,NA,NA,NA,NA,NA,NA
stock101107,0.08386225453617584,0.1418219573401176,NA,NA,NA,NA,NA,NA,NA
stock100154,0.08296022439149141,0.20067199054528775,NA,NA,NA,NA,NA,NA,NA
stock100291,0.08259360495776993,0.17040987516362516,NA,NA,NA,NA,NA,NA,NA
stock101040,0.0824852095228503,0.10308497793706288,NA,NA,NA,NA,NA,NA,NA
stock102513,0.08244025308733102,0.07391525665939788,NA,NA,NA,NA,NA,NA,NA
stock102422,0.08207723389200536,0.1297709254317869,NA,NA,NA,NA,NA,NA,NA
stock101242,0.08189999417178699,0.1147500058807138,NA,NA,NA,NA,NA,NA,NA
stock102459,0.0817511447306885,0.112228697673884,NA,NA,NA,NA,NA,NA,NA
stock102887,0.08148568559670659,0.1800953561312861,NA,NA,NA,NA,NA,NA,NA
stock101847,0.08080445862108074,0.17888372803814798,NA,NA,NA,NA,NA,NA,NA
stock103025,0.08080378610409657,0.11963731846215063,NA,NA,NA,NA,NA,NA,NA
stock101304,0.0807042705115975,0.10147024547877567,NA,NA,NA,NA,NA,NA,1
stock103377,0.07982044583162508,0.0885968289192384,NA,NA,NA,NA,NA,NA,NA
stock102457,0.07970901932263491,0.09108238009453207,NA,NA,NA,NA,NA,NA,NA
stock100178,0.07965679696516625,0.1660768806776747,NA,NA,NA,NA,NA,NA,NA
stock101259,0.07964825835297312,0.11768961430957622,NA,NA,NA,NA,NA,NA,NA
stock101031,0.07918561594333297,0.08889866501374621,NA,NA,NA,NA,NA,NA,NA
stock102533,0.0788938696309478,0.15734486868715766,NA,NA,NA,NA,NA,NA,NA
stock102611,0.07876809430109857,0.12917695341116311,NA,NA,NA,NA,NA,NA,NA
stock101651,0.07825845949018208,0.07805932265170841,NA,NA,NA,NA,NA,NA,NA
stock100503,0.07812497731717587,0.09697962857514893,NA,NA,NA,NA,NA,NA,NA
stock102536,0.07810928399949099,0.18183513641756793,NA,NA,NA,NA,NA,NA,NA
stock102617,0.07738663792406728,0.13668559186052495,NA,NA,NA,NA,NA,NA,NA
stock101341,0.07734947153313293,0.0837718809290253,NA,NA,NA,NA,NA,NA,NA
stock100654,0.07731128724020976,0.12250055486006808,NA,NA,NA,NA,NA,NA,NA
stock100385,0.07670836576297645,0.17034011466410734,NA,1,NA,NA,NA,NA,NA
stock100562,0.07670595984633756,0.13918162126884348,NA,NA,NA,NA,NA,NA,NA
stock100638,0.07633219450756083,0.18118182892410012,1,1,1,1,1,1,NA
stock102956,0.07629865929936164,0.1253224031179024,NA,NA,NA,NA,NA,NA,NA
stock103024,0.07616029614006016,0.23180495255836978,1,NA,NA,NA,NA,NA,1
stock102301,0.07571939410596272,0.14525555586033015,NA,NA,NA,NA,NA,NA,NA
stock103563,0.07558967119809515,0.18859137024914321,NA,NA,NA,NA,NA,NA,NA
stock102905,0.0754127465844568,0.12767915872731864,NA,NA,NA,NA,NA,NA,NA
stock101579,0.07540688621917802,0.1181597019775,NA,NA,NA,NA,NA,NA,NA
stock101057,0.07479613220654174,0.0927383056818816,NA,NA,NA,NA,NA,NA,NA
stock100326,0.07475071910906832,0.08307377731805032,NA,NA,NA,NA,NA,NA,NA
stock102662,0.07469899717067992,0.11675904624753697,NA,NA,NA,NA,NA,NA,NA
stock100906,0.07458154072229677,0.2025269923398344,NA,NA,NA,NA,NA,NA,NA
stock102337,0.07439799577674443,0.1164491346742337,NA,NA,NA,NA,NA,NA,NA
stock102751,0.07438622633927945,0.1395812986109528,NA,NA,NA,NA,NA,NA,NA
stock102321,0.07430758115153911,0.14213560692158206,NA,NA,NA,NA,NA,NA,NA
stock100032,0.07409032755684228,0.12252863277778656,NA,NA,NA,NA,NA,NA,NA
stock101198,0.07400465743614106,0.09479228431668223,NA,NA,NA,NA,NA,NA,NA
stock101918,0.0739095541907764,0.0872879207166186,NA,NA,NA,NA,NA,NA,NA
stock102347,0.07375268064844583,0.14827197776430476,NA,NA,NA,NA,NA,NA,NA
stock101011,0.07271703339929553,0.1131352766878488,NA,NA,NA,NA,NA,NA,NA
stock101940,0.07263909076234472,0.13876927501118766,NA,NA,NA,NA,NA,NA,NA
stock101158,0.07200082733917076,0.08855725002563296,NA,NA,NA,NA,NA,NA,NA
stock101234,0.07151623531549625,0.0765623111339848,NA,NA,NA,NA,NA,NA,NA
stock101459,0.07126985667280575,0.12228752450663063,NA,NA,NA,NA,NA,NA,NA
stock101611,0.07093232693460821,0.10056183688377644,NA,NA,NA,NA,NA,NA,NA
stock100135,0.07066655219485089,0.14773854032419628,NA,NA,NA,NA,NA,NA,NA
stock101617,0.0696671072612823,0.0870997448370307,NA,NA,NA,NA,NA,NA,NA
stock100055,0.06942990740374147,0.11244934115387731,NA,NA,NA,NA,NA,NA,NA
stock102419,0.06910052494752515,0.1114359220218796,NA,NA,NA,NA,NA,NA,NA
stock101465,0.06905400060447447,0.11492584936635918,NA,NA,NA,NA,NA,NA,NA
stock100119,0.06894092194802211,0.10700870094670525,NA,NA,NA,NA,NA,NA,NA
stock101013,0.0687947061565202,0.09745828389038333,NA,NA,NA,NA,NA,NA,NA
stock102084,0.06821896038953985,0.13052812886879583,NA,NA,NA,NA,NA,NA,NA
stock102734,0.06812590282404402,0.12198878398072212,NA,NA,NA,NA,NA,NA,NA
stock102762,0.06777995317315495,0.12241252945498907,NA,NA,NA,NA,NA,NA,NA
stock100147,0.06733742787354607,0.12126799743741025,NA,NA,NA,NA,NA,NA,NA
stock100510,0.06715914269871257,0.06468058944145727,NA,NA,NA,NA,NA,NA,NA
stock102368,0.06703145080627355,0.05447868347407902,NA,NA,NA,NA,NA,NA,NA
stock102771,0.06698674407416794,0.1415443562562175,NA,NA,NA,NA,NA,NA,NA
stock101501,0.06654424712288257,0.09373628839771923,NA,NA,NA,NA,NA,NA,NA
stock101030,0.06646912238494405,0.07903594587476434,NA,NA,NA,NA,NA,NA,NA
stock100209,0.06641000423669118,0.08366880630631418,NA,NA,NA,NA,NA,NA,NA
stock103604,0.0660479113373751,0.11986872525297615,NA,NA,NA,NA,NA,NA,NA
stock100347,0.06596658189016372,0.09252301904183875,NA,NA,NA,NA,NA,NA,NA
stock100936,0.06575025258065681,0.03264438322373737,NA,NA,NA,NA,NA,NA,NA
stock100538,0.06520468709768468,0.1464713970626553,NA,NA,NA,NA,NA,NA,NA
stock102815,0.06504010420363882,0.12460760668028908,NA,NA,NA,NA,NA,NA,NA
stock103529,0.06486893637742588,0.13335542748813936,NA,NA,NA,NA,NA,NA,NA
stock102256,0.06447865675480158,0.13579574795682595,NA,NA,NA,NA,NA,NA,NA
stock103399,0.06397921839637961,0.11985508957800299,NA,NA,NA,NA,NA,NA,NA
stock100505,0.06393274296006338,0.10151167020157852,NA,NA,NA,NA,NA,NA,NA
stock101305,0.06382314969387476,0.15466026872763802,NA,NA,NA,NA,NA,NA,NA
stock100975,0.06356450155153083,0.10263857951265026,NA,NA,NA,NA,NA,NA,NA
stock102112,0.0634331629562793,0.0987268964177826,NA,NA,NA,NA,NA,NA,NA
stock100389,0.06306266986068686,0.13352997921728016,NA,NA,NA,NA,NA,NA,NA
stock102990,0.0629261313512911,0.11881069171992885,NA,NA,NA,NA,NA,NA,NA
stock102092,0.06268966745329337,0.37054687007765147,NA,NA,NA,NA,NA,NA,NA
stock100672,0.06251018610410058,0.1339040691799491,NA,NA,NA,NA,NA,NA,NA
stock103242,0.0624889253828653,0.0522563112914477,NA,NA,NA,NA,NA,NA,NA
stock103413,0.06198061146982964,0.11763653674145363,NA,NA,NA,NA,NA,NA,NA
stock103433,0.061901663957777006,0.13908613652464621,NA,NA,NA,NA,NA,NA,NA
stock101608,0.06186979409860642,0.1289119129134592,NA,NA,NA,NA,NA,NA,NA
stock102719,0.061843046727899045,0.11662539891380096,NA,NA,NA,NA,NA,NA,NA
stock101523,0.06166556861454702,0.08180768744028079,NA,NA,NA,NA,NA,NA,NA
stock100659,0.061571107742935165,0.10805165258144461,NA,NA,NA,NA,NA,NA,NA
stock100152,0.06139453477501795,0.06925663531835935,NA,NA,NA,NA,NA,NA,NA
stock100940,0.06120434681619964,0.10409059971409136,NA,NA,NA,NA,NA,NA,NA
stock102144,0.06104134484755578,0.12092403915057257,NA,NA,NA,NA,NA,NA,NA
stock100302,0.06097240864152457,0.09979994677219403,NA,NA,NA,NA,NA,NA,NA
stock100304,0.060635726179076206,0.1202925914436337,NA,NA,NA,NA,NA,NA,NA
stock103395,0.060270726284871075,0.13057598472856635,NA,NA,NA,NA,NA,NA,NA
stock102789,0.06024781377213185,0.0941621695766323,NA,NA,NA,NA,NA,NA,NA
stock100478,0.06022395950727986,0.1502224768744221,NA,NA,NA,NA,NA,NA,NA
stock101755,0.0599062111057015,0.13708633631055062,NA,NA,NA,NA,NA,NA,NA
stock102881,0.059194553695251666,0.12381053560327632,NA,NA,NA,NA,NA,NA,NA
stock100138,0.05900624938530355,0.08933386960768441,NA,NA,NA,NA,NA,NA,NA
stock102009,0.05860524553643998,0.07294592660029893,NA,NA,NA,NA,NA,NA,NA
stock101758,0.058158152293637154,0.11525446464383607,NA,NA,NA,NA,NA,NA,NA
stock101385,0.05810615080735289,0.10050391595432383,NA,NA,NA,NA,NA,NA,NA
stock101563,0.05764490994808998,0.14392329506826587,NA,NA,NA,NA,NA,NA,NA
stock102098,0.057599293738892596,0.21992084695794914,NA,NA,NA,NA,NA,NA,NA
stock101431,0.057062889788912934,0.12317026950368444,NA,NA,NA,NA,NA,NA,NA
stock103078,0.056842428928413645,0.14452635147292442,NA,NA,NA,NA,NA,NA,NA
stock102304,0.05681533241645652,0.1596216750638399,NA,NA,NA,NA,NA,NA,NA
stock103039,0.056811811653770264,0.23193326667282768,NA,NA,NA,NA,NA,NA,NA
stock101693,0.056808932967113125,0.08969764906086077,NA,NA,NA,NA,NA,NA,NA
stock100412,0.05663288712063858,0.09290266494258335,NA,NA,NA,NA,NA,NA,NA
stock101051,0.056367606077052296,0.11854325670732611,NA,NA,NA,NA,NA,NA,NA
stock103230,0.0562660481460102,0.11395567276541951,NA,NA,NA,NA,NA,NA,NA
stock101666,0.05555778859779611,0.07356615878235152,NA,NA,NA,NA,NA,NA,NA
stock102075,0.05543562372116634,0.11178568791591525,NA,NA,NA,NA,NA,NA,NA
stock103008,0.05537129630666385,0.11896770780738349,NA,NA,NA,NA,NA,NA,NA
stock100716,0.055321477370121025,0.1296087126632328,NA,NA,NA,NA,NA,NA,NA
stock103609,0.05529046008664905,0.0780801972464108,NA,NA,NA,NA,NA,NA,NA
stock100927,0.05519629238764161,0.22742188476815656,NA,NA,NA,NA,NA,NA,NA
stock101792,0.05515849038522771,0.12943068872580965,NA,NA,NA,NA,NA,NA,NA
stock100434,0.05507403827958724,0.157986374625867,NA,NA,NA,NA,NA,NA,NA
stock100614,0.05506601870431825,0.17656534196163468,NA,NA,NA,NA,NA,NA,NA
stock100008,0.05493058826172728,0.11789624405676659,NA,NA,NA,NA,NA,NA,NA
stock100199,0.054402922592426045,0.13544730611752687,NA,NA,NA,NA,NA,NA,NA
stock102043,0.05431341166054596,0.14358560659602337,NA,NA,NA,NA,NA,NA,NA
stock100438,0.054284034644966436,0.0896973914031384,NA,NA,NA,NA,NA,NA,NA
stock101300,0.054281078188031,0.11696768330123623,NA,NA,NA,NA,NA,NA,NA
stock101374,0.054008272384148834,0.15166950683706587,NA,NA,NA,NA,NA,NA,NA
stock101685,0.05359260305636422,0.07809102673484701,NA,NA,NA,NA,NA,NA,NA
stock103478,0.05350804991223161,0.11917704878767064,NA,NA,NA,NA,NA,NA,NA
stock100768,0.05332846493959774,0.09137433318994269,NA,NA,NA,NA,NA,NA,NA
stock101223,0.05304261901942015,0.0984993739987911,NA,NA,NA,NA,NA,NA,NA
stock102700,0.05185779226658681,0.10477091050344123,NA,NA,NA,NA,NA,NA,NA
stock102150,0.051751437458684754,0.11109929243653698,NA,NA,NA,NA,NA,NA,NA
stock101606,0.051177869521210485,0.1505932661305621,NA,NA,NA,NA,NA,NA,NA
stock101249,0.05099094342682055,0.12317582226695521,NA,NA,NA,NA,NA,NA,NA
stock101037,0.05087740301239972,0.07112747864946091,NA,NA,NA,NA,NA,NA,NA
stock101334,0.0505724791686725,0.13257700171641099,NA,NA,NA,NA,NA,NA,NA
stock102432,0.05037349840455442,0.12559993256326596,NA,NA,NA,NA,NA,NA,NA
stock102241,0.050175090254342705,0.11718426205531617,NA,NA,NA,NA,NA,NA,NA
stock101704,0.050048764267019645,0.15807111681493177,NA,NA,NA,NA,NA,NA,NA
stock101239,0.049895840958893135,0.12645832299303467,NA,NA,NA,NA,NA,NA,NA
stock102317,0.04984042360028213,0.09778240689834287,NA,NA,NA,NA,NA,NA,NA
stock102557,0.04976070101896746,0.1349134669946135,NA,NA,NA,NA,NA,NA,NA
stock102739,0.04962680509500948,0.18693146812723682,NA,NA,NA,NA,NA,NA,NA
stock103232,0.049458349201459445,0.16508198787416364,NA,NA,NA,NA,NA,NA,NA
stock101862,0.0493029486640999,0.057548353158981484,NA,NA,NA,NA,NA,NA,NA
stock102921,0.04923687256950232,0.0616520447901239,NA,NA,NA,NA,NA,NA,NA
stock101079,0.049011363958024544,0.1037489367101023,NA,NA,NA,NA,NA,NA,NA
stock102535,0.04877893440720796,0.09428064344280188,NA,NA,NA,NA,NA,NA,NA
stock100123,0.04855518289010932,0.08902165825092237,NA,NA,NA,NA,NA,NA,NA
stock102205,0.04829457811921596,0.17152971372314849,NA,NA,NA,NA,NA,NA,NA
stock102691,0.047941672938981356,0.1994191702772077,NA,NA,NA,NA,NA,NA,NA
stock101053,0.047731954877239115,0.10581290367644844,NA,NA,NA,NA,NA,NA,NA
stock103320,0.047634284408177754,0.1015417699121149,NA,NA,NA,NA,NA,NA,NA
stock101494,0.04728422060022388,0.07890763003472201,NA,NA,NA,NA,NA,NA,NA
stock102320,0.04727520163380364,0.1789108878797197,NA,NA,NA,NA,NA,NA,NA
stock100635,0.04721070148561066,0.1596786214491801,NA,NA,NA,NA,NA,NA,NA
stock101748,0.04708684911199106,0.13024798671221402,NA,NA,NA,NA,NA,NA,NA
stock102860,0.046989890536612906,0.0803620219885253,NA,NA,NA,NA,NA,NA,NA
stock100145,0.04690394559738284,0.1351615740826273,NA,NA,NA,NA,NA,NA,NA
stock100646,0.04685688540227677,0.11785538024940359,NA,NA,NA,NA,NA,NA,NA
stock100650,0.046841487743724666,0.13512768626807495,NA,NA,NA,NA,NA,NA,NA
stock102646,0.04610831374714021,0.11615322052026496,NA,NA,NA,NA,NA,NA,NA
stock101546,0.0461082718520637,0.08370324464487874,NA,NA,NA,NA,NA,NA,NA
stock102168,0.04595086675627572,0.11743674955843743,NA,NA,NA,NA,NA,NA,NA
stock100294,0.04580687431554054,0.11928061719371474,NA,NA,NA,NA,NA,NA,NA
stock101889,0.04565348223666449,0.126875977434067,NA,NA,NA,NA,NA,NA,NA
stock102811,0.045393495259227666,0.08580497561936172,NA,NA,NA,NA,NA,NA,NA
stock102931,0.04521196193784471,0.10447063435426966,NA,NA,NA,NA,NA,NA,NA
stock100610,0.04516966035443321,0.07583186249867298,NA,NA,NA,NA,NA,NA,NA
stock100497,0.04479333547546024,0.10440622579498295,NA,NA,NA,NA,NA,NA,NA
stock102675,0.04463727079865159,0.11030747090252943,NA,NA,NA,NA,NA,NA,NA
stock100247,0.044611321178700654,0.09455708938068226,NA,NA,NA,NA,NA,NA,NA
stock101641,0.04425224798431041,0.10067467866596111,NA,NA,NA,NA,NA,NA,NA
stock100673,0.0440660510601089,0.11021780681007678,NA,NA,NA,NA,NA,NA,NA
stock101219,0.04401444871378316,0.0961134458452791,NA,NA,NA,NA,NA,NA,NA
stock103493,0.043864821560900456,0.09347571734499385,NA,NA,NA,NA,NA,NA,NA
stock103007,0.04316845915653718,0.1732138462897381,NA,NA,NA,NA,NA,NA,NA
stock103032,0.04291979350090199,0.0603230793157752,NA,NA,NA,NA,NA,NA,NA
stock102174,0.042844910693559536,0.07916582788839627,NA,NA,NA,NA,NA,NA,NA
stock100909,0.04281832862506753,0.12700596712452664,NA,NA,NA,NA,NA,NA,NA
stock101908,0.04261057181516316,0.13589620369384647,NA,NA,NA,NA,NA,NA,NA
stock103237,0.04255129886598072,0.1102995104147469,NA,NA,NA,NA,NA,NA,NA
stock101648,0.04231416986333249,0.12538411975392635,NA,NA,NA,NA,NA,NA,NA
stock100790,0.04207215734339715,0.1254988917833313,NA,NA,NA,NA,NA,NA,NA
stock102198,0.04194121206276382,0.11641788945366162,NA,NA,NA,NA,NA,NA,NA
stock101727,0.04184692474651954,0.13924415493172432,NA,NA,NA,NA,NA,NA,NA
stock100661,0.041509149617592125,0.06322802372506528,NA,NA,NA,NA,NA,NA,NA
stock100571,0.04073601406674577,0.12837195114586825,NA,NA,NA,NA,NA,NA,NA
stock103155,0.04042760813201237,0.09082808724931325,NA,NA,NA,NA,NA,NA,NA
stock101948,0.040280799423076205,0.10439878446181923,NA,NA,NA,NA,NA,NA,NA
stock101035,0.03982110608008677,0.7239900370968827,NA,NA,NA,NA,NA,NA,NA
stock100046,0.039351482075028386,0.10943394530998392,NA,NA,NA,NA,NA,NA,NA
stock102279,0.03902283497169223,0.09680359277169102,NA,NA,NA,NA,NA,NA,NA
stock101312,0.0390146286310514,0.12489154256069374,NA,NA,NA,NA,NA,NA,NA
stock103120,0.038861981315899456,0.13020026375712174,NA,NA,NA,NA,NA,NA,NA
stock100299,0.03886009610078837,0.0879940898936739,NA,NA,NA,NA,NA,NA,NA
stock101583,0.03873292390498916,0.1281170159519578,NA,NA,NA,NA,NA,NA,NA
stock101423,0.03866134069399093,0.10761695021845172,NA,NA,NA,NA,NA,NA,NA
stock101294,0.03858142841465388,0.18494273556171945,NA,NA,NA,NA,NA,NA,NA
stock101841,0.03840774990888117,0.06819306021028333,NA,NA,NA,NA,NA,NA,NA
stock102934,0.038024287113437666,0.11156964285469596,NA,NA,NA,NA,NA,NA,NA
stock103353,0.03792852734360578,0.1310725838656966,NA,NA,NA,NA,NA,NA,NA
stock102328,0.03784444910044933,0.24796576401479264,NA,NA,NA,NA,NA,NA,NA
stock101283,0.037657986600574005,0.08524921844252141,NA,NA,NA,NA,NA,NA,NA
stock102927,0.037422837073641246,0.0851605100303545,NA,NA,NA,NA,NA,NA,NA
stock100774,0.03714219641626012,0.09834065721264267,NA,NA,NA,NA,NA,NA,NA
stock102498,0.03701896846754922,0.09031516479138643,NA,NA,NA,NA,NA,NA,NA
stock101591,0.03693112881147649,0.09017983600442658,NA,NA,NA,NA,NA,NA,NA
stock100911,0.036833043220138625,0.09271549328011801,NA,NA,NA,NA,NA,NA,NA
stock101637,0.03663595146814906,0.1289258698115174,NA,NA,NA,NA,NA,NA,NA
stock100831,0.0364789274179864,0.0898898094303708,NA,NA,NA,NA,NA,NA,NA
stock100235,0.036419287341981896,0.11898546269712267,NA,NA,NA,NA,NA,NA,NA
stock102086,0.03626965198614113,0.13320912280421607,NA,NA,NA,NA,NA,NA,NA
stock100645,0.03584466615007167,0.11736051070124506,NA,NA,NA,NA,NA,NA,NA
stock103077,0.035794574796121574,0.1346682367649719,NA,NA,NA,NA,NA,NA,NA
stock100993,0.03575848140194334,0.12878940352348245,NA,NA,NA,NA,NA,NA,NA
stock100561,0.035212258865633415,0.09669959049703228,NA,NA,NA,NA,NA,NA,NA
stock100356,0.0349669562503637,0.09854939195986022,NA,NA,NA,NA,NA,NA,NA
stock100869,0.03489206460771532,0.1288451403475441,NA,NA,NA,NA,NA,NA,NA
stock102434,0.03475093553542967,0.11286435369829148,NA,NA,NA,NA,NA,NA,NA
stock100232,0.03474061393308707,0.10376553778370413,NA,NA,NA,NA,NA,NA,NA
stock102159,0.034666463936258385,0.05482045055269681,NA,NA,NA,NA,NA,NA,NA
stock100504,0.03439175278988266,0.0421855450006744,NA,NA,NA,NA,NA,NA,NA
stock101506,0.03434587474593017,0.10691931645571601,NA,NA,NA,NA,NA,NA,NA
stock102261,0.03429729985277466,0.14696720057444124,NA,NA,NA,NA,NA,NA,NA
stock101858,0.03392181111303046,0.13307461689549693,NA,NA,NA,NA,NA,NA,NA
stock100050,0.033292546612040126,0.22588309651035468,NA,NA,NA,NA,NA,NA,NA
stock101389,0.033178268554268614,0.11076223675473082,NA,NA,NA,NA,NA,NA,NA
stock102703,0.032861936975117495,0.13000058216464916,NA,NA,NA,NA,NA,NA,NA
stock103499,0.032841879538508804,0.17299360861799856,NA,NA,NA,NA,NA,NA,NA
stock100808,0.0323826708281751,0.14585833857382746,NA,NA,NA,NA,NA,NA,NA
stock101476,0.032074805727672184,0.15398170442646952,NA,NA,NA,NA,NA,NA,NA
stock103569,0.031736975813421844,0.09082747886816483,NA,NA,NA,NA,NA,NA,NA
stock103581,0.03153542096046187,0.11455653513492951,NA,NA,NA,NA,NA,NA,NA
stock102859,0.03150799475431988,0.07707848213427401,NA,NA,NA,NA,NA,NA,NA
stock101531,0.031453472543454146,0.10468878247159347,NA,NA,NA,NA,NA,NA,NA
stock101658,0.030589306967702675,0.09391708601400822,NA,NA,NA,NA,NA,NA,NA
stock103508,0.03058046036139411,0.15565076959803062,NA,NA,NA,NA,NA,NA,NA
stock101015,0.030548102146962474,0.1072288474041056,NA,NA,NA,NA,NA,NA,NA
stock100342,0.030303473072051446,0.040751995218675306,NA,NA,NA,NA,NA,NA,NA
stock100555,0.0300317372644967,0.07963571130252554,NA,NA,NA,NA,NA,NA,NA
stock100667,0.029979432897880052,0.13476225912858136,NA,NA,NA,NA,NA,NA,NA
stock100446,0.029737408359604194,0.13388312822860335,NA,NA,NA,NA,NA,NA,NA
stock100185,0.029683260724496716,0.19599413009160757,NA,NA,NA,NA,NA,NA,NA
stock100257,0.029649670333195922,0.20517312085464282,NA,NA,NA,NA,NA,NA,NA
stock102059,0.02936004189175808,0.08245417204492167,NA,NA,NA,NA,NA,NA,NA
stock100712,0.029074619275616557,0.10969417880144135,NA,NA,NA,NA,NA,NA,NA
stock102375,0.028826721289121462,0.1066406609173901,NA,NA,NA,NA,NA,NA,NA
stock101461,0.028808087971134207,0.09431716562559639,NA,NA,NA,NA,NA,NA,NA
stock101440,0.02867836172312295,0.10670125766077751,NA,NA,NA,NA,NA,NA,NA
stock102129,0.02844089449145324,0.06355767784698849,NA,NA,NA,NA,NA,NA,NA
stock102464,0.028206225413708045,0.10148690418353556,NA,NA,NA,NA,NA,NA,NA
stock103029,0.028177026204339282,0.0777140362146065,NA,NA,NA,NA,NA,NA,NA
stock100026,0.02815997733372455,0.215707700163148,NA,NA,NA,NA,NA,NA,NA
stock100040,0.02809669186110067,0.16574819745405722,NA,NA,NA,NA,NA,NA,NA
stock101806,0.02801455148628521,0.11717465237880753,NA,NA,NA,NA,NA,NA,NA
stock101801,0.027931135429147432,0.1340953915505501,NA,NA,NA,NA,NA,NA,NA
stock101983,0.027921145472285865,0.10660181157905485,NA,NA,NA,NA,NA,NA,NA
stock102814,0.027880489157746928,0.10982132039451474,NA,NA,NA,NA,NA,NA,NA
stock102556,0.02706039162252994,0.22302970885751874,NA,NA,NA,NA,NA,NA,NA
stock100335,0.026958150002427374,0.09455987771338394,NA,NA,NA,NA,NA,NA,NA
stock103574,0.026929102495712245,0.12123079197572156,NA,NA,NA,NA,NA,NA,NA
stock100036,0.026850428537202996,0.0954684127955788,NA,NA,NA,NA,NA,NA,NA
stock100982,0.026835012999049238,0.17616384730500084,NA,NA,NA,NA,NA,NA,NA
stock101371,0.026749588574464415,0.1089895751839268,NA,NA,NA,NA,NA,NA,NA
stock102855,0.026744099834021425,0.146752556019031,NA,NA,NA,NA,NA,NA,NA
stock100057,0.026445003098037,0.11185605071344684,NA,NA,NA,NA,NA,NA,NA
stock100043,0.02635101082337045,0.13914295870141566,NA,NA,NA,NA,NA,NA,NA
stock101692,0.026330276286122,0.11322180637048133,NA,NA,NA,NA,NA,NA,NA
stock101456,0.026268954500743007,0.08343424186846111,NA,NA,NA,NA,NA,NA,NA
stock101409,0.0257511734981293,0.1576027192706718,NA,NA,NA,NA,NA,NA,NA
stock100077,0.025667662232859705,0.08950357836825477,NA,NA,NA,NA,NA,NA,NA
stock100255,0.025505214453998965,0.11781214994603946,NA,NA,NA,NA,NA,NA,NA
stock101120,0.02519121504889354,0.11513701184972047,NA,NA,NA,NA,NA,NA,NA
stock102808,0.024997577421667687,0.10054467294835567,NA,NA,NA,NA,NA,NA,NA
stock100748,0.024815612025928177,0.14999220841946725,NA,NA,NA,NA,NA,NA,NA
stock101375,0.02461761492575756,0.06972572911722184,NA,NA,NA,NA,NA,NA,NA
stock103254,0.023762140680402777,0.08025547891804603,NA,NA,NA,NA,NA,NA,NA
stock101786,0.023021458521487882,0.0895389749989945,NA,NA,NA,NA,NA,NA,NA
stock100213,0.022695450910590338,0.07183984217032109,NA,NA,NA,NA,NA,NA,NA
stock102638,0.022682373661430465,0.13644664810278753,NA,NA,NA,NA,NA,NA,NA
stock101238,0.022444438853137953,0.10451785511924222,NA,NA,NA,NA,NA,NA,1
stock102888,0.02239309614152738,0.08681342225179277,NA,NA,NA,NA,NA,NA,NA
stock101329,0.02221361451264406,0.07742280103852862,NA,NA,NA,NA,NA,NA,NA
stock102265,0.0219459278576548,0.09465589660501098,NA,NA,NA,NA,NA,NA,NA
stock100171,0.02177546219567945,0.07995321736022457,NA,NA,NA,NA,NA,NA,NA
stock102034,0.021677080240169424,0.09103835011059026,NA,NA,NA,NA,NA,NA,NA
stock100496,0.021569181431112614,0.16532893017759429,NA,NA,NA,NA,NA,NA,NA
stock101215,0.021497435619351517,0.13623605585666113,NA,NA,NA,NA,NA,NA,NA
stock102182,0.02138584962202754,0.09935130986705482,NA,NA,NA,NA,NA,NA,NA
stock103418,0.02117672770041355,0.19392245310148937,NA,NA,NA,NA,NA,NA,NA
stock103382,0.021104200266535655,0.14212532371821401,NA,NA,NA,NA,NA,NA,NA
stock100264,0.0210584100600267,0.13155004786849692,NA,NA,NA,NA,NA,NA,NA
stock100878,0.020654383128697086,0.10044810695653193,NA,NA,NA,NA,NA,NA,NA
stock101147,0.0206425248364602,0.15458163292435376,NA,NA,NA,NA,NA,NA,NA
stock101669,0.02060006863061788,0.08222678803070982,NA,NA,NA,NA,NA,NA,NA
stock102708,0.020541607754775072,0.10340070644115792,NA,NA,NA,NA,NA,NA,NA
stock103104,0.02028322107307281,0.11943389783292437,NA,NA,NA,NA,NA,NA,NA
stock103589,0.020077811289949316,0.1279103268817429,NA,NA,NA,NA,NA,NA,NA
stock100912,0.019306538768928835,0.07925768402964933,NA,NA,NA,NA,NA,NA,NA
stock103468,0.01925436684296438,0.11349668435045697,NA,NA,NA,NA,NA,NA,NA
stock101489,0.01898421726005478,0.07787715608996641,NA,NA,NA,NA,NA,NA,NA
stock101138,0.01886157159471801,0.0743658247353405,NA,NA,NA,NA,NA,NA,NA
