"enterprise","record_number","msa","perc_minority","tract_income_ratio","borrower_income_ratio","loan_purpose","federal_guarantee","borrower_race","co_borrower_race","borrower_gender","co_borrower_gender","num_units","affordability","year","type"
1,240,1,3,2,1,1,4,7,9,1,4,1,3,2014,0
1,446,1,3,2,3,1,4,7,5,1,2,1,4,2011,0
1,223,1,1,2,3,8,4,5,9,2,4,1,4,2013,0
2,479,0,2,2,2,2,4,5,9,1,5,1,4,2010,1
1,937,1,3,1,3,1,4,5,9,2,4,1,4,2015,1
1,402,0,1,3,3,1,4,5,5,1,2,1,4,2013,1
1,401,1,2,2,2,8,4,5,5,2,1,1,4,2008,0
2,573,1,2,3,3,8,4,3,9,2,5,1,4,2010,0
2,695,1,1,3,2,8,4,5,9,1,5,1,9,2008,0
2,181,1,3,1,3,2,4,9,9,3,5,1,4,2011,1
2,514,0,1,2,3,8,4,5,5,1,2,1,4,2012,0
1,724,1,2,2,2,8,4,5,9,2,4,1,4,2010,0
1,422,1,2,2,3,2,4,5,2,1,2,1,4,2009,1
2,488,1,1,2,3,1,4,5,9,2,5,1,9,2009,0
1,784,1,3,3,3,1,4,5,5,1,2,1,4,2013,1
2,743,1,1,3,3,2,4,5,5,1,2,1,9,2009,1
1,223,1,3,1,3,8,4,9,9,1,2,1,4,2010,0
1,775,1,1,3,3,2,4,5,9,1,4,1,4,2010,1
1,387,1,3,1,3,1,4,5,5,1,2,1,4,2010,0
2,203,1,2,2,2,8,4,5,5,1,3,1,9,2008,0
1,526,1,3,3,2,2,4,5,7,1,2,1,4,2008,1
1,547,1,2,2,3,2,4,5,9,1,4,1,4,2012,1
2,138,1,2,3,3,8,4,5,5,2,1,1,4,2013,0
1,353,1,1,3,3,8,4,9,9,3,3,1,4,2012,0
1,482,1,3,3,3,8,4,9,9,1,4,1,4,2012,0
1,881,1,1,2,3,2,4,5,5,2,1,1,4,2014,1
1,324,1,2,2,2,1,4,5,5,2,1,1,4,2013,0
2,544,1,1,2,1,8,4,5,9,2,5,1,3,2013,0
2,99,1,1,3,3,2,4,5,9,1,5,1,4,2012,1
1,8,1,2,2,3,2,4,5,9,1,4,1,4,2010,1
1,121,1,2,2,1,1,4,5,9,1,4,1,3,2013,1
2,911,1,2,3,3,8,4,5,5,1,2,1,9,2009,0
1,783,1,3,2,3,2,4,5,5,1,2,1,4,2013,1
2,274,1,1,2,3,8,4,5,5,1,2,1,4,2014,0
1,561,1,1,3,3,8,4,5,9,1,4,1,4,2014,0
2,152,0,1,2,3,8,4,5,5,1,2,1,4,2013,0
1,874,1,2,1,3,8,4,5,1,1,1,1,4,2009,0
1,178,1,1,3,3,8,4,5,5,1,2,1,4,2010,0
1,404,1,2,1,1,1,1,5,5,1,2,1,2,2012,1
1,120,1,3,2,3,1,4,7,9,1,4,1,4,2012,0
1,672,1,3,1,3,1,4,5,5,2,1,1,4,2009,0
1,19,1,3,3,3,2,4,9,9,1,4,1,4,2015,1
1,569,1,2,3,3,2,4,2,2,1,2,1,4,2009,1
2,474,1,2,3,3,8,4,5,5,1,2,1,9,2008,0
1,420,0,2,2,1,1,4,5,9,2,4,1,3,2013,1
2,997,1,1,3,3,2,4,5,5,2,1,1,4,2012,1
1,932,1,1,3,3,2,4,9,9,3,3,1,4,2013,1
1,326,0,1,1,2,1,4,5,5,1,2,1,1,2014,0
2,425,1,1,3,3,8,4,5,5,1,2,1,4,2011,0
1,934,1,2,3,3,1,4,5,5,1,2,1,4,2012,0
1,211,1,3,3,3,1,4,5,5,2,1,1,4,2012,0
1,664,1,3,2,3,1,4,5,5,1,2,1,4,2013,1
1,460,1,3,2,3,8,4,2,9,1,4,1,4,2012,0
1,586,1,2,3,3,1,4,9,9,3,3,1,4,2009,0
1,185,1,3,2,3,8,4,5,9,2,4,1,4,2012,0
1,778,1,2,3,2,2,4,9,5,2,1,1,4,2011,1
1,172,1,2,3,3,2,4,5,9,1,4,1,4,2009,1
2,20,1,1,2,3,2,4,5,5,1,2,1,4,2010,1
1,552,1,3,2,1,2,4,5,9,2,4,1,3,2013,1
2,17,1,1,3,3,2,4,5,5,1,2,1,4,2010,1
2,508,1,2,2,3,2,4,5,9,1,5,1,4,2012,1
2,771,1,3,3,3,8,4,2,2,1,2,1,9,2008,0
1,630,1,2,3,3,8,4,3,3,1,2,1,4,2010,0
1,557,1,2,3,3,1,4,5,2,1,2,4,4,2012,1
1,380,1,2,2,2,2,4,5,9,1,4,1,4,2009,1
2,633,1,1,2,3,2,4,5,5,1,2,1,4,2015,1
1,391,1,3,3,2,8,4,5,5,1,2,1,4,2013,0
1,951,1,1,2,2,2,4,5,5,1,2,1,4,2009,1
1,926,1,2,3,2,1,4,5,9,2,4,1,4,2015,1
1,425,1,2,2,2,1,4,5,9,1,4,1,4,2012,1
2,842,1,2,3,3,2,4,7,9,1,2,1,4,2013,1
1,718,1,3,2,3,1,4,2,2,2,1,1,4,2009,0
1,434,1,2,3,3,1,4,5,9,2,4,1,4,2011,0
1,512,1,3,3,3,2,4,9,9,3,4,1,4,2013,1
2,83,1,3,3,3,2,4,9,9,1,1,1,4,2012,1
1,612,1,2,3,3,2,4,9,9,3,3,1,4,2008,1
1,178,1,1,2,2,8,4,5,5,1,2,1,4,2010,0
1,701,1,1,3,3,1,4,5,9,1,4,1,4,2015,1
1,185,1,3,3,3,1,4,7,9,2,4,1,4,2012,1
1,763,1,2,3,3,2,4,5,5,1,2,1,4,2013,1
1,64,1,1,2,2,2,4,5,5,1,2,1,4,2012,1
2,210,1,2,2,3,2,4,5,5,2,1,1,4,2010,1
1,638,1,1,2,3,8,4,5,9,1,4,1,4,2014,0
2,705,1,1,3,3,2,4,5,5,1,2,1,9,2009,1
1,843,1,3,3,3,8,4,5,5,1,2,1,4,2010,0
1,451,1,1,2,3,2,4,5,5,1,2,1,4,2012,1
1,895,1,2,3,3,2,4,5,5,1,2,1,4,2011,1
1,460,1,3,3,3,2,4,5,5,1,2,1,4,2012,1
1,455,1,2,2,2,1,4,5,9,2,4,1,4,2008,1
1,153,1,3,3,3,8,4,5,5,1,2,1,4,2015,0
2,558,1,3,2,3,2,4,2,2,1,2,1,4,2012,1
1,826,1,1,2,2,2,4,5,9,2,4,1,4,2011,1
2,312,1,3,2,2,8,4,9,9,3,5,1,9,2009,0
1,630,1,1,2,2,8,4,5,9,2,4,1,4,2009,0
1,484,1,3,1,1,1,4,7,9,2,4,1,2,2008,1
1,297,1,3,3,3,2,4,2,2,2,1,1,4,2012,1
1,624,1,1,3,1,8,4,5,9,2,4,1,3,2011,0
1,139,1,2,3,3,1,4,9,9,1,2,1,4,2013,1
1,993,1,2,3,3,8,4,5,5,1,2,1,4,2010,0
1,806,1,2,2,2,8,4,5,9,1,4,1,4,2008,0
1,247,1,3,2,3,8,4,5,5,2,1,1,4,2011,0
1,143,1,3,3,3,8,4,2,2,1,2,1,4,2010,0
1,585,1,2,2,3,2,4,5,9,1,4,1,4,2013,1
2,489,1,1,1,1,8,4,5,9,2,5,1,2,2013,0
1,157,1,3,3,3,2,4,5,5,1,2,1,4,2014,1
1,307,1,3,1,1,8,4,2,9,2,4,1,2,2013,0
1,57,1,2,3,3,2,4,5,9,1,4,1,4,2012,1
2,125,1,1,3,2,8,4,9,9,1,5,1,9,2008,0
1,686,1,2,1,2,8,4,5,9,1,4,1,1,2014,0
1,533,1,3,1,1,2,4,9,9,2,4,1,2,2008,1
1,248,1,3,1,3,1,4,5,5,1,2,1,4,2015,0
1,129,1,2,2,3,1,4,5,5,2,1,1,4,2012,0
1,614,1,2,3,2,8,4,9,9,2,4,1,4,2008,0
2,531,1,2,3,3,8,4,5,5,1,2,1,9,2008,0
1,997,1,2,2,3,8,4,5,5,1,2,1,4,2009,0
1,323,1,2,2,1,8,4,7,9,1,4,1,3,2010,0
1,216,1,1,2,3,8,4,5,5,1,2,1,4,2011,0
1,762,1,2,2,2,8,4,5,9,1,4,1,4,2012,0
1,461,1,3,2,3,2,4,2,9,2,4,1,4,2012,1
2,40,1,1,2,3,1,4,5,5,1,2,1,4,2011,1
2,235,1,2,3,3,1,4,5,9,1,5,1,4,2012,0
2,226,1,2,3,3,8,4,5,5,1,2,1,4,2012,0
1,161,0,3,2,3,2,4,5,9,2,4,1,4,2012,1
2,229,1,2,3,2,1,4,5,5,1,1,1,4,2015,1
2,625,1,2,3,3,2,4,5,5,1,1,1,4,2013,1
1,517,1,3,1,9,2,1,9,9,1,1,1,9,2009,1
1,839,1,2,3,3,1,4,5,5,1,2,1,4,2012,0
1,720,1,1,2,3,2,4,3,3,2,1,1,4,2008,1
1,4,0,3,2,3,2,4,2,5,2,1,1,4,2012,1
1,656,1,1,3,3,8,4,5,9,1,4,1,4,2009,0
2,889,1,2,2,3,1,4,5,9,1,5,1,9,2008,1
1,722,1,2,3,3,8,4,5,9,2,4,1,4,2009,0
1,162,1,2,2,3,8,4,5,9,2,4,1,4,2008,0
1,542,1,2,3,3,8,4,9,9,1,2,1,4,2009,0
2,141,1,1,2,3,1,4,5,5,1,2,1,4,2010,1
1,599,1,3,2,2,1,4,9,9,3,4,1,4,2012,1
1,182,1,2,2,2,1,4,5,9,2,4,1,4,2008,0
2,788,1,1,2,3,8,4,5,5,1,2,1,9,2009,0
1,603,1,3,3,3,8,4,5,9,1,4,1,4,2015,0
1,841,1,2,3,3,1,4,3,3,2,1,1,4,2011,0
1,769,0,1,2,3,8,4,9,9,1,2,1,4,2010,0
1,653,1,3,3,3,8,4,3,3,1,2,1,4,2009,0
1,308,1,1,3,3,1,4,9,9,3,3,1,4,2010,1
1,238,1,1,2,2,1,4,5,9,1,4,1,4,2008,1
2,869,1,3,2,2,2,4,9,9,3,5,1,9,2009,1
1,293,0,1,2,1,8,4,5,9,1,4,1,3,2014,0
1,45,1,3,3,3,1,4,5,5,1,2,1,4,2012,1
1,18,1,3,1,2,8,4,2,9,2,4,1,1,2010,0
1,144,1,2,2,2,1,4,5,5,2,1,1,4,2014,0
1,456,1,2,3,3,2,4,5,9,2,4,1,4,2011,1
2,792,1,1,3,3,8,4,2,9,2,5,1,4,2012,0
1,75,1,2,2,3,1,4,5,5,2,1,1,4,2014,0
1,910,0,3,1,3,2,4,5,5,1,2,1,4,2012,1
1,673,1,2,2,1,8,4,7,9,1,4,1,3,2010,0
1,514,1,2,3,3,2,4,2,2,1,2,1,4,2008,1
2,241,1,2,2,3,2,4,5,5,1,2,4,4,2013,1
1,610,1,3,1,3,1,4,5,9,2,4,1,4,2014,1
1,841,1,3,1,3,1,4,5,5,1,2,1,4,2014,0
2,113,1,1,1,2,8,4,9,9,2,1,1,9,2008,0
1,82,1,2,3,3,8,4,5,5,1,2,1,4,2013,0
1,83,0,1,2,3,2,4,5,5,1,2,1,4,2013,1
1,572,1,2,2,3,2,4,9,9,1,2,1,4,2013,1
1,907,1,3,3,3,8,4,9,9,3,3,1,4,2011,0
1,290,1,3,1,3,2,4,2,9,1,4,1,4,2009,1
1,955,1,1,2,1,2,4,5,5,1,2,1,3,2010,1
1,156,1,1,2,3,2,4,5,5,1,2,1,4,2014,1
2,433,1,1,2,1,1,4,5,9,2,5,1,3,2008,1
2,423,1,1,3,3,8,4,5,5,1,2,1,4,2013,0
1,6,1,3,2,2,8,4,5,5,1,2,1,4,2009,0
2,181,1,2,3,3,1,4,5,9,2,5,1,4,2012,0
1,403,1,2,2,3,1,4,9,9,1,4,1,4,2015,0
1,784,1,3,1,2,1,4,5,9,2,4,1,1,2012,0
1,57,1,2,2,3,8,4,5,5,2,1,1,4,2010,0
2,776,1,3,2,2,2,4,7,9,1,5,1,9,2008,1
1,664,1,1,2,9,9,3,5,5,1,2,1,9,2008,1
1,75,1,2,3,3,1,4,9,9,3,4,1,4,2010,0
1,805,1,2,3,3,2,4,5,9,1,4,2,4,2015,1
1,600,1,1,3,2,1,4,5,5,1,2,1,4,2009,0
1,793,0,2,3,3,1,4,5,5,2,1,1,4,2013,0
1,686,1,2,3,3,2,4,5,9,2,4,1,4,2012,1
1,461,1,2,2,3,8,4,5,5,1,2,1,4,2009,0
1,90,1,2,3,3,2,4,2,9,2,4,1,4,2015,1
1,426,1,1,3,3,2,4,5,5,1,2,1,4,2012,1
1,850,1,3,1,3,2,4,5,5,2,1,1,4,2008,1
1,238,1,1,3,3,8,4,5,9,1,4,1,4,2012,0
2,243,0,1,2,1,2,4,5,5,1,2,1,3,2008,1
1,136,1,2,3,3,2,4,2,9,2,4,1,4,2010,1
1,662,1,2,3,3,1,4,5,5,1,2,1,4,2009,0
1,564,1,2,2,2,2,4,5,9,2,4,1,4,2013,1
1,268,1,1,3,3,1,4,5,5,2,1,1,4,2013,1
1,215,1,3,2,3,8,4,3,9,1,4,1,4,2013,0
2,367,1,3,1,3,1,4,2,9,1,5,1,4,2015,0
1,958,1,2,3,3,8,4,9,9,1,4,1,4,2013,0
1,320,1,2,3,3,8,4,5,9,1,4,1,4,2013,0
1,80,1,3,3,3,8,4,9,9,3,3,1,4,2013,0
2,755,1,1,3,3,2,4,5,5,1,2,1,9,2009,1
1,432,1,2,2,3,8,4,5,5,1,2,1,4,2013,0
1,726,1,3,3,3,2,4,9,9,3,3,1,4,2015,1
2,183,1,2,3,1,1,4,5,9,2,5,1,3,2014,0
2,380,0,1,2,3,8,4,5,5,1,2,1,4,2012,0
1,142,1,1,2,2,2,4,5,9,1,4,1,4,2013,1
1,66,1,1,3,3,8,4,5,5,1,2,1,4,2010,0
1,966,1,2,1,3,2,4,5,9,1,4,1,4,2011,1
1,694,0,1,2,1,1,4,5,5,1,2,1,4,2008,1
1,257,0,2,2,3,8,4,5,5,1,2,1,4,2012,0
1,159,1,2,2,3,1,4,5,9,1,4,1,4,2010,1
1,932,1,3,2,3,8,4,5,5,2,1,1,4,2014,0
2,860,1,2,2,3,1,4,5,9,1,5,1,4,2015,1
2,201,1,2,3,3,2,4,5,5,1,2,1,4,2012,1
2,332,1,2,3,3,1,4,5,9,1,5,1,4,2015,0
2,318,1,3,2,3,2,4,5,5,1,2,1,4,2012,1
1,326,1,2,3,3,1,4,5,5,1,2,1,4,2010,1
2,394,1,3,2,2,1,4,2,9,2,5,1,9,2008,1
2,791,1,1,2,3,2,4,5,9,2,5,1,4,2011,1
1,586,1,3,3,3,1,4,5,5,1,2,1,4,2012,0
1,358,1,3,2,3,2,4,5,9,1,4,4,4,2012,1
2,190,1,1,2,2,8,4,5,5,1,2,1,4,2012,0
1,212,1,2,3,3,2,4,5,5,1,2,1,4,2009,1
1,803,1,1,3,3,1,4,5,9,2,4,1,4,2011,1
1,733,1,2,3,2,2,4,9,9,3,3,1,4,2012,1
1,76,1,3,3,3,8,4,9,9,3,4,1,4,2014,0
2,180,1,2,3,3,8,4,5,5,1,2,1,4,2012,0
1,209,1,3,1,3,2,4,5,5,1,2,1,4,2010,1
1,904,1,1,2,1,2,4,5,9,2,4,1,3,2009,1
1,725,0,1,2,3,2,4,5,5,1,2,1,4,2013,1
2,875,1,2,2,3,8,4,5,7,1,2,1,4,2012,0
1,988,1,2,3,1,2,4,5,9,2,4,1,3,2010,1
1,367,1,1,2,2,8,4,5,5,1,2,1,4,2008,0
1,764,1,3,1,2,2,4,3,3,2,2,2,1,2010,1
2,889,1,3,2,1,2,4,3,9,2,5,1,3,2009,1
1,317,1,1,3,3,2,4,5,5,1,2,1,4,2009,1
1,37,1,2,3,3,1,4,5,9,1,4,1,4,2014,1
2,537,1,2,3,3,1,4,5,5,1,2,1,9,2009,0
1,51,1,2,2,2,1,4,5,9,1,4,1,4,2008,1
2,617,1,1,2,3,2,4,9,9,3,3,1,4,2011,1
1,159,1,2,2,3,2,4,5,9,1,4,1,4,2012,1
1,390,1,2,2,3,8,4,5,9,1,4,1,4,2010,0
2,105,0,1,2,3,8,4,5,5,1,2,1,4,2012,0
1,678,1,2,3,3,1,4,5,9,1,4,1,4,2014,1
2,677,1,3,1,1,2,4,5,5,1,2,1,2,2014,1
2,873,1,2,3,3,2,4,5,9,2,5,1,4,2012,1
2,619,1,2,1,3,2,4,5,5,1,2,1,4,2015,1
2,76,1,2,3,3,1,4,5,5,2,1,1,4,2015,1
1,9,1,2,2,2,1,4,5,5,1,2,1,4,2008,1
1,713,1,3,1,3,8,4,3,9,1,4,1,4,2011,0
1,575,1,1,3,3,2,4,9,9,3,3,1,4,2009,1
1,872,1,3,3,3,8,4,9,5,2,1,1,4,2013,0
2,393,1,2,2,3,2,4,5,9,1,5,1,4,2015,1
1,592,0,2,3,3,2,4,5,5,2,1,1,4,2012,1
1,985,1,2,3,1,2,4,5,5,1,2,1,3,2012,1
2,437,1,1,3,3,2,4,5,9,1,5,1,4,2012,1
1,426,1,2,3,3,2,4,5,9,1,4,1,4,2008,1
1,341,1,3,1,3,8,4,9,9,3,3,1,4,2012,0
2,908,1,1,3,3,2,4,9,9,3,3,1,9,2009,1
1,278,1,1,2,1,1,4,9,9,3,4,1,3,2014,1
1,600,1,3,2,3,8,4,3,9,1,4,1,4,2013,0
2,810,1,3,3,1,2,4,5,9,1,5,1,3,2012,1
2,283,1,2,3,3,2,4,5,5,2,1,1,4,2010,1
2,393,1,2,2,3,1,4,5,5,1,1,1,4,2014,0
1,781,1,1,2,3,1,4,5,5,1,2,1,4,2012,1
1,158,1,1,3,3,2,4,5,9,2,4,1,4,2010,1
2,564,1,2,2,1,8,4,5,9,1,5,1,3,2009,0
2,9,1,1,2,2,2,4,5,5,1,2,1,4,2010,1
1,427,1,2,3,9,8,4,9,9,1,4,1,9,2009,0
1,632,1,2,3,3,2,4,5,5,1,2,1,4,2009,1
2,104,1,2,3,2,8,4,5,5,1,2,1,9,2009,0
2,473,0,1,2,3,1,4,5,5,1,2,1,9,2008,1
2,944,1,3,3,3,1,4,2,2,1,2,1,4,2015,0
1,725,1,2,2,2,2,4,5,9,1,4,1,4,2011,1
1,583,1,2,3,3,2,4,5,9,2,4,1,4,2013,1
1,930,1,1,3,2,1,4,5,9,2,4,1,4,2010,0
1,76,1,1,3,2,8,4,5,9,1,4,1,4,2009,0
1,987,1,2,3,3,1,4,5,9,1,4,1,4,2010,0
2,135,0,1,2,3,1,4,9,9,1,2,1,4,2014,0
2,145,1,2,3,3,2,4,5,9,1,5,1,4,2015,1
1,703,1,3,1,3,1,4,9,9,3,4,1,4,2011,1
2,905,1,2,3,3,1,4,5,9,2,5,1,9,2008,0
2,603,1,1,3,3,8,4,5,5,1,2,1,4,2010,0
2,847,1,3,2,2,2,4,5,9,2,5,1,4,2013,1
2,556,0,1,2,1,8,4,5,9,2,5,1,3,2008,0
1,208,1,1,3,2,1,4,5,9,2,4,1,4,2015,0
2,650,1,3,3,3,8,4,5,5,1,2,1,4,2014,0
1,154,1,2,3,3,8,4,5,5,1,2,1,4,2012,0
2,674,1,3,3,3,8,4,5,5,2,1,1,4,2015,0
2,323,1,3,1,3,1,4,5,9,1,5,1,4,2013,1
2,534,1,2,3,3,1,4,9,9,1,5,1,4,2013,0
1,533,1,3,2,1,8,4,5,5,1,2,1,3,2012,0
2,467,1,3,3,2,1,4,2,9,2,5,1,9,2009,1
1,653,1,1,2,3,2,4,5,5,1,2,1,4,2008,1
1,391,1,3,3,3,1,4,5,5,1,2,1,4,2012,0
1,999,1,3,2,3,1,4,3,9,1,4,1,4,2015,0
1,97,1,3,3,3,2,4,9,9,3,3,1,4,2013,1
2,615,1,2,2,2,2,4,5,9,1,5,1,9,2008,1
1,592,1,2,3,3,8,4,5,5,1,2,1,4,2015,0
2,582,1,3,2,3,8,4,3,9,1,5,1,4,2012,0
1,77,1,2,3,3,8,4,5,5,2,1,1,4,2008,0
1,297,1,2,3,3,8,4,5,9,1,4,1,4,2015,0
2,7,1,2,3,3,8,4,5,5,2,1,1,4,2010,0
1,156,1,1,2,3,1,4,5,5,1,2,1,4,2009,0
2,564,1,1,3,2,8,4,5,9,2,5,1,4,2011,0
1,449,1,3,3,3,1,4,3,9,2,4,1,4,2013,0
1,26,1,2,3,3,8,4,5,5,1,2,1,4,2009,0
2,560,1,2,2,3,8,4,5,5,2,1,1,9,2008,0
2,577,1,2,3,3,8,4,5,9,1,5,1,9,2009,0
2,404,0,1,2,3,1,4,5,5,2,1,1,9,2009,0
2,493,1,1,2,3,2,4,5,5,1,2,1,4,2013,1
2,733,1,2,3,3,2,4,5,5,1,2,1,9,2009,1
1,895,1,3,1,1,2,4,7,9,2,4,4,2,2014,1
1,978,1,2,3,2,8,4,5,1,1,2,1,4,2012,0
1,417,1,3,2,3,1,4,5,5,2,1,1,4,2014,1
1,849,1,3,2,2,1,4,9,9,3,4,1,4,2011,1
1,949,1,1,3,9,2,4,9,9,3,3,1,9,2008,1
1,975,0,2,2,2,2,4,5,9,1,4,1,4,2011,1
1,487,1,2,3,3,2,4,5,5,1,2,1,4,2013,1
2,590,1,3,2,3,2,4,2,2,1,2,1,4,2014,1
2,108,1,3,1,9,2,4,9,9,9,5,1,9,2008,1
1,720,1,2,3,3,8,4,5,5,1,2,1,4,2012,0
1,319,1,3,2,2,1,4,5,9,2,4,1,4,2011,1
1,223,1,3,3,3,2,4,2,9,1,4,1,4,2012,1
1,796,1,1,3,2,2,4,9,9,3,3,1,4,2008,1
1,39,1,1,2,2,2,4,5,5,1,2,1,4,2009,1
2,895,1,3,2,3,2,4,5,5,1,2,1,4,2013,1
2,461,1,2,3,3,1,4,5,9,1,5,1,4,2015,0
1,612,1,3,2,3,2,4,7,9,1,4,1,4,2013,1
1,131,1,2,2,3,2,4,5,5,1,2,1,4,2015,1
2,800,1,2,3,1,1,4,5,5,1,2,1,3,2011,0
1,386,1,1,3,3,2,4,5,5,2,1,1,4,2009,1
2,572,1,2,2,2,8,4,5,9,1,5,1,4,2015,0
1,583,1,1,3,3,2,4,5,5,1,2,1,4,2009,1
1,49,1,2,3,3,2,4,5,5,1,2,1,4,2012,1
1,673,1,1,3,3,1,4,5,5,1,2,1,4,2012,1
1,584,1,3,3,2,2,4,5,9,1,4,3,4,2015,1
1,540,1,3,3,3,8,4,9,9,3,3,1,4,2010,0
1,301,1,2,1,1,2,4,5,9,1,4,2,2,2009,1
1,219,1,3,2,3,2,4,5,5,2,1,1,4,2012,1
1,205,1,3,2,3,1,4,9,9,1,2,1,4,2010,0
2,594,1,3,3,3,2,4,7,9,1,5,1,9,2008,1
1,882,1,1,2,3,8,4,9,9,3,3,1,4,2010,0
2,621,1,3,2,3,1,4,5,5,1,1,1,4,2014,1
1,811,1,2,2,1,2,4,5,9,1,4,1,3,2013,1
1,18,1,3,1,1,1,4,5,9,1,4,1,2,2012,1
2,781,1,2,2,3,2,4,5,5,2,1,1,4,2015,1
1,882,1,1,3,2,8,4,5,5,1,2,1,4,2012,0
1,351,0,1,2,2,2,4,5,5,1,2,4,4,2014,1
1,221,1,1,3,2,1,4,5,5,2,1,1,4,2014,1
1,547,1,1,3,3,1,4,5,9,2,4,1,4,2013,1
1,771,1,3,2,2,8,4,5,9,2,4,1,4,2008,0
1,208,1,1,3,3,8,4,5,9,2,4,1,4,2011,0
1,995,1,2,3,3,8,4,4,7,1,2,1,4,2011,0
1,953,1,3,3,1,2,4,5,9,1,4,1,3,2012,1
2,706,1,2,2,3,8,4,9,9,3,3,1,4,2015,0
2,841,1,2,3,2,2,4,5,5,1,2,1,4,2015,1
1,250,1,1,2,1,8,4,5,5,1,2,1,3,2011,0
1,903,1,1,3,3,2,4,9,9,3,3,1,4,2009,1
1,283,1,2,2,2,8,4,5,9,1,4,1,4,2010,0
1,387,1,3,3,1,8,4,5,5,1,2,1,3,2012,0
1,481,1,3,2,3,1,4,5,5,1,2,1,4,2014,1
1,133,1,1,3,3,1,4,2,2,1,2,1,4,2010,1
2,284,1,3,2,3,8,4,5,9,1,5,1,4,2011,0
1,320,1,2,3,3,1,4,5,5,1,2,1,4,2011,0
1,594,1,1,3,3,2,4,5,9,2,4,1,4,2012,1
2,24,1,3,2,3,8,4,3,9,2,5,1,4,2015,0
1,863,1,2,2,3,8,4,9,9,3,3,1,4,2011,0
2,766,1,2,3,3,1,4,5,9,1,5,1,4,2010,1
1,277,1,3,2,2,1,4,9,9,1,4,1,4,2015,1
1,977,1,2,2,2,8,4,5,5,2,2,1,4,2010,0
1,353,0,1,2,3,8,4,5,5,2,1,1,4,2011,0
1,680,1,2,3,2,2,4,5,5,1,2,1,4,2011,1
1,807,1,3,3,3,8,4,9,9,1,4,1,4,2010,0
2,586,1,3,3,3,8,4,5,9,1,5,1,4,2012,0
1,299,1,3,3,3,8,4,5,5,1,2,1,4,2012,0
2,413,1,3,1,3,8,4,5,9,1,5,1,4,2010,0
1,306,1,2,3,3,1,4,5,9,1,2,1,4,2011,1
2,239,1,3,1,2,2,4,7,9,1,5,1,1,2010,1
1,177,1,1,3,1,9,3,5,9,2,4,1,3,2008,1
1,632,1,3,3,3,1,4,2,2,1,2,1,4,2013,1
1,914,1,2,1,2,2,4,5,5,2,2,1,1,2011,1
1,900,1,3,2,3,2,4,5,9,2,4,1,4,2012,1
1,828,1,3,1,3,2,4,9,9,1,2,1,4,2013,1
2,793,1,2,1,2,2,4,5,5,1,2,1,1,2010,1
1,401,1,1,3,1,1,4,5,5,2,1,1,3,2015,1
1,669,0,1,2,3,2,4,5,5,2,1,1,4,2015,1
2,864,1,1,2,3,2,4,5,5,1,2,1,9,2009,1
1,820,1,3,3,3,8,4,5,9,1,4,1,4,2015,0
1,363,1,3,2,1,1,4,5,9,2,4,1,3,2012,0
2,605,1,3,3,3,8,4,5,5,1,2,1,4,2011,0
1,112,1,3,3,3,2,4,5,5,1,2,1,4,2009,1
1,100,1,1,3,2,2,4,5,5,1,2,1,4,2008,1
1,944,1,3,2,3,2,4,9,9,1,2,2,4,2012,1
2,724,1,3,1,3,1,4,7,9,2,5,1,4,2014,1
1,171,1,1,3,3,2,4,5,5,1,2,1,4,2011,1
1,154,1,2,3,3,2,4,5,9,1,4,1,4,2009,1
2,680,0,3,2,3,8,4,5,5,1,2,1,4,2010,0
2,611,1,1,3,2,1,4,5,9,1,5,1,9,2009,1
2,472,1,3,2,1,8,4,5,9,1,5,1,3,2010,0
2,290,1,2,3,1,2,4,5,9,2,5,1,3,2012,1
1,107,1,3,1,1,8,4,7,9,1,4,1,2,2013,0
2,546,1,2,3,3,8,4,5,9,1,5,1,9,2009,0
1,552,1,2,3,3,2,4,7,7,1,2,1,4,2010,1
2,495,1,3,1,2,8,4,2,2,1,2,1,1,2012,0
1,308,0,1,1,3,2,4,5,5,2,1,1,4,2015,1
2,593,1,2,2,2,2,4,5,9,2,5,1,4,2011,1
1,908,1,2,2,3,2,4,5,5,1,2,1,4,2012,1
2,881,1,1,3,3,1,4,5,5,1,2,1,4,2014,1
1,52,1,3,2,3,2,4,5,5,1,2,1,4,2013,1
2,782,1,3,1,2,1,4,7,9,2,5,1,9,2008,0
1,397,1,3,2,3,2,4,5,9,1,4,1,4,2010,1
2,7,0,1,2,3,8,4,5,9,1,5,1,4,2010,0
1,441,1,3,2,2,8,4,5,9,2,4,1,4,2009,0
1,205,1,1,2,1,1,4,9,9,1,4,1,3,2010,1
1,226,0,1,2,3,2,4,5,5,1,2,1,4,2014,1
2,861,1,3,1,3,2,4,3,3,2,1,1,4,2015,1
1,497,1,2,3,1,8,4,2,2,1,2,1,3,2011,0
1,96,1,2,2,3,1,4,5,9,1,4,1,4,2012,0
1,978,1,2,3,2,1,4,5,5,1,2,1,4,2014,1
1,670,1,3,3,3,8,4,9,9,3,3,1,4,2013,0
1,602,0,1,2,3,2,4,5,5,1,2,1,4,2009,1
2,780,1,1,3,3,2,4,5,9,1,5,1,9,2009,1
2,916,1,2,2,3,1,1,9,9,9,5,1,4,2011,0
1,832,0,1,2,3,8,4,5,5,1,2,1,4,2011,0
2,182,0,1,2,2,2,4,5,9,2,5,1,4,2011,1
