rank,index_1,index_2,index_3,index_4,index_5,index_6
249,-1.834948556522054,-0.045638175072432195,-2.498907696047923,-2.498907696047923,-2.498907696047923,-2.498907696047923
250,-1.4658625514785577,-0.5042432041655369,-2.6693957063467106,-2.6693957063467106,-2.6693957063467106,-2.6693957063467106
251,-1.5406228234125845,-0.40512689815774805,-2.641899543181858,-2.641899543181858,-2.641899543181858,-2.641899543181858
252,-1.2435368901274984,-0.7591993672658514,-2.6940720736304935,-2.6940720736304935,-2.6940720736304935,-2.6940720736304935
253,-1.4200411305990106,-0.5792541221137438,-2.6276226855988605,-2.6276226855988605,-2.6276226855988605,-2.6276226855988605
254,-1.1778235892330677,-0.9548969385756552,-2.750508599171483,-2.750508599171483,-2.750508599171483,-2.750508599171483
255,-1.3387957282421146,-0.8172720114928982,-2.689985063593478,-2.689985063593478,-2.689985063593478,-2.689985063593478
256,-1.4880295554509695,-0.6132730258252178,-2.65944322840385,-2.65944322840385,-2.65944322840385,-2.65944322840385
257,-1.397221239849626,-0.7192601044059667,-2.6884802117657514,-2.6884802117657514,-2.6884802117657514,-2.6884802117657514
258,-1.1486673822944695,-0.9799059409645797,-2.7853101711647072,-2.7853101711647072,-2.7853101711647072,-2.7853101711647072
259,-1.2877958182617124,-0.7929413082810961,-2.7424034450808703,-2.7424034450808703,-2.7424034450808703,-2.7424034450808703
260,-1.357673623686498,-0.7813748420836967,-2.7298797714480223,-2.7298797714480223,-2.7298797714480223,-2.7298797714480223
261,-0.8096235135346114,-1.549291452628294,-2.8987665416417294,-2.8987665416417294,-2.8987665416417294,-2.8987665416417294
262,-0.7606611377964504,-1.711927114166929,-2.8570547512382785,-2.8570547512382785,-2.8570547512382785,-2.8570547512382785
263,-0.40161151891975894,-2.245850926817231,-2.97768480198208,-2.97768480198208,-2.97768480198208,-2.97768480198208
264,-0.6451287148086163,-1.8919170114114836,-2.958540498532828,-2.958540498532828,-2.958540498532828,-2.958540498532828
265,-0.5297745192894014,-2.0320004938176948,-2.980123477494662,-2.980123477494662,-2.980123477494662,-2.980123477494662
266,-0.8304474596153748,-1.6480954361861382,-2.9273033868475733,-2.9273033868475733,-2.9273033868475733,-2.9273033868475733
267,-0.8445768069018339,-1.6310973958345123,-2.938828071720049,-2.938828071720049,-2.938828071720049,-2.938828071720049
268,-0.9667112108705842,-1.4586056439079458,-2.8800205423840706,-2.8800205423840706,-2.8800205423840706,-2.8800205423840706
269,-0.9176063027756343,-1.4865445267164519,-2.914182816418609,-2.914182816418609,-2.914182816418609,-2.914182816418609
270,-0.8941614733188362,-1.541878220209286,-2.917709972535836,-2.917709972535836,-2.917709972535836,-2.917709972535836
271,-1.181644172675508,-1.251278957894166,-2.8954953109442965,-2.8954953109442965,-2.8954953109442965,-2.8954953109442965
272,-1.2323234498940903,-1.079514002323034,-2.898483021635107,-2.898483021635107,-2.898483021635107,-2.898483021635107
273,-1.2409803351287965,-1.0571041812008704,-2.9081659284244266,-2.9081659284244266,-2.9081659284244266,-2.9081659284244266
274,-1.3391055908334608,-0.9909441504899617,-2.9018514258421777,-2.9018514258421777,-2.9018514258421777,-2.9018514258421777
275,-1.4795084512474204,-0.8110646004639623,-2.8308229482164333,-2.8308229482164333,-2.8308229482164333,-2.8308229482164333
276,-1.4474809119936614,-0.898757660571515,-2.819604084130379,-2.819604084130379,-2.819604084130379,-2.819604084130379
277,-1.407048229418105,-0.9432847100540506,-2.8479529010226496,-2.8479529010226496,-2.8479529010226496,-2.8479529010226496
278,-0.9335753849895381,-1.6631012809161867,-3.0605810952778625,-3.0605810952778625,-3.0605810952778625,-3.0605810952778625
279,-0.8802852303062788,-1.6481033509975993,-3.067352937385918,-3.067352937385918,-3.067352937385918,-3.067352937385918
280,-0.5090333979313258,-2.0613991179007205,-3.215532913684328,-3.215532913684328,-3.215532913684328,-3.215532913684328
281,-0.6549846858106612,-1.6885047931238255,-3.0957760599753508,-3.0957760599753508,-3.0957760599753508,-3.0957760599753508
282,-0.9067454223320325,-1.347627370532234,-3.042950074593726,-3.042950074593726,-3.042950074593726,-3.042950074593726
283,-0.9239303283779957,-1.2597055985918746,-3.025275477616071,-3.025275477616071,-3.025275477616071,-3.025275477616071
284,-0.625351845807116,-1.5751218776941807,-3.067935836405866,-3.067935836405866,-3.067935836405866,-3.067935836405866
285,-0.7767759748747036,-1.4070738786844041,-3.0254538660237413,-3.0254538660237413,-3.0254538660237413,-3.0254538660237413
286,-0.7752254458720578,-1.376876348867355,-2.9996779593380896,-2.9996779593380896,-2.9996779593380896,-2.9996779593380896
287,-0.6503983343842588,-1.6195231412129625,-3.0444673540743246,-3.0444673540743246,-3.0444673540743246,-3.0444673540743246
288,-0.5460134848877692,-1.7332555393314157,-3.111347964252301,-3.111347964252301,-3.111347964252301,-3.111347964252301
289,-0.6337973310724173,-1.6266726696776408,-3.0775719792640706,-3.0775719792640706,-3.0775719792640706,-3.0775719792640706
290,-0.8069901538644896,-1.453753387339138,-3.012800040344686,-3.012800040344686,-3.012800040344686,-3.012800040344686
291,-0.7560157930189616,-1.5799069348251356,-3.0183127614982883,-3.0183127614982883,-3.0183127614982883,-3.0183127614982883
292,-0.6818754036192467,-1.7159967037782105,-3.0680183373225445,-3.0680183373225445,-3.0680183373225445,-3.0680183373225445
293,-0.8465200663664482,-1.5039048727463897,-3.0262953846388494,-3.0262953846388494,-3.0262953846388494,-3.0262953846388494
294,-1.0190102195038837,-1.348597172968881,-3.0068973394003597,-3.0068973394003597,-3.0068973394003597,-3.0068973394003597
295,-1.1459570643536992,-1.1711439795010772,-3.006090033108768,-3.006090033108768,-3.006090033108768,-3.006090033108768
296,-1.1348904500582426,-1.2271660775131819,-3.004824284662147,-3.004824284662147,-3.004824284662147,-3.004824284662147
297,-1.2256690093783504,-1.119481589059766,-3.012907702852145,-3.012907702852145,-3.012907702852145,-3.012907702852145
298,-1.1229839655683524,-1.2385949438851784,-3.0985502133533993,-3.0985502133533993,-3.0985502133533993,-3.0985502133533993
299,-1.1762564590835518,-1.0698707591050554,-3.0564857429855095,-3.0564857429855095,-3.0564857429855095,-3.0564857429855095
300,-1.0805905358767705,-1.211270307392831,-3.0867624602207737,-3.0867624602207737,-3.0867624602207737,-3.0867624602207737
301,-0.9547814048058741,-1.3858217396037102,-3.147203080984324,-3.147203080984324,-3.147203080984324,-3.147203080984324
302,-1.132241074960038,-1.1511002999889055,-3.058464828469497,-3.058464828469497,-3.058464828469497,-3.058464828469497
303,-1.1692756765393717,-1.0952119309768413,-3.066019190193652,-3.066019190193652,-3.066019190193652,-3.066019190193652
304,-1.11456135149049,-1.2126444565956322,-3.0574069904909233,-3.0574069904909233,-3.0574069904909233,-3.0574069904909233
305,-1.2836950917152632,-1.0744710143797076,-2.944683421696109,-2.944683421696109,-2.944683421696109,-2.944683421696109
306,-1.3188036230444133,-1.0147400749037654,-2.945335233469279,-2.945335233469279,-2.945335233469279,-2.945335233469279
307,-1.2135884103307795,-1.1273758041144442,-2.9778960140638833,-2.9778960140638833,-2.9778960140638833,-2.9778960140638833
308,-1.174455413890081,-1.121716911918442,-2.931928685419343,-2.931928685419343,-2.931928685419343,-2.931928685419343
309,-1.2770795654090366,-0.9552641162962838,-2.839565721669481,-2.839565721669481,-2.839565721669481,-2.839565721669481
310,-1.1669850466544671,-1.084190669378134,-2.8165937489989883,-2.8165937489989883,-2.8165937489989883,-2.8165937489989883
311,-1.2744747652947708,-0.9308463785534898,-2.7973930715002155,-2.7973930715002155,-2.7973930715002155,-2.7973930715002155
312,-1.3025138089770139,-0.8715736002700172,-2.8189678517132193,-2.8189678517132193,-2.8189678517132193,-2.8189678517132193
313,-1.3097247345972145,-0.8480213799186898,-2.770071958577637,-2.770071958577637,-2.770071958577637,-2.770071958577637
314,-1.221832083867172,-0.9764473958581334,-2.7068375330676604,-2.7068375330676604,-2.7068375330676604,-2.7068375330676604
315,-1.2354811791733862,-1.006337348837591,-2.7269332411779206,-2.7269332411779206,-2.7269332411779206,-2.7269332411779206
316,-0.9902367968796,-1.3142848118735009,-2.726633912161531,-2.726633912161531,-2.726633912161531,-2.726633912161531
317,-0.8516928970743995,-1.4744563703824962,-2.74445283245696,-2.74445283245696,-2.74445283245696,-2.74445283245696
318,-0.8595685708663268,-1.4565374575169339,-2.7825334567243654,-2.7825334567243654,-2.7825334567243654,-2.7825334567243654
319,-0.7786074302015086,-1.5616789662159773,-2.7679095094056625,-2.7679095094056625,-2.7679095094056625,-2.7679095094056625
320,-0.8131870023623053,-1.4810124408178782,-2.7215373218938863,-2.7215373218938863,-2.7215373218938863,-2.7215373218938863
321,-0.6237432192368542,-1.50288257329926,-2.6372265435632127,-2.6372265435632127,-2.6372265435632127,-2.6372265435632127
322,-0.6442267346542875,-1.55388310584182,-2.6299530876937345,-2.6299530876937345,-2.6299530876937345,-2.6299530876937345
323,-0.6603375685860997,-1.4990253159746236,-2.619018068433191,-2.619018068433191,-2.619018068433191,-2.619018068433191
324,-0.7983295846064522,-1.339362360812095,-2.4146473930502665,-2.4146473930502665,-2.4146473930502665,-2.4146473930502665
325,-0.7322120070827352,-1.3997075110902473,-2.2583106722005435,-2.2583106722005435,-2.2583106722005435,-2.2583106722005435
326,-0.7935096637235386,-1.31320575315019,-2.2747557151531073,-2.2747557151531073,-2.2747557151531073,-2.2747557151531073
327,-0.5463389761404409,-1.6465964272616158,-2.2808436525111415,-2.2808436525111415,-2.2808436525111415,-2.2808436525111415
328,-0.2586309627921027,-2.0215236947700084,-2.3045208532550494,-2.3045208532550494,-2.3045208532550494,-2.3045208532550494
329,-0.26571396756649485,-2.0458566422374016,-2.3077312010048745,-2.3077312010048745,-2.3077312010048745,-2.3077312010048745
330,-0.2408151752334399,-1.9943310999290143,-2.2370390729648157,-2.2370390729648157,-2.2370390729648157,-2.2370390729648157
331,-0.19545331848644948,-1.9640493837323434,-2.1804222191209877,-2.1804222191209877,-2.1804222191209877,-2.1804222191209877
332,-0.14582835107990735,-1.9916904645748341,-2.112617882678918,-2.112617882678918,-2.112617882678918,-2.112617882678918
333,-0.2969225641706924,-1.7702678976739874,-2.089780798837237,-2.089780798837237,-2.089780798837237,-2.089780798837237
334,-0.3426481184309627,-1.7454793748488018,-2.134921194678527,-2.134921194678527,-2.134921194678527,-2.134921194678527
335,-0.14824501008693103,-1.978987952651805,-2.1601364814298303,-2.1601364814298303,-2.1601364814298303,-2.1601364814298303
336,-0.05255761785603703,-2.075800343001049,-2.1183286143853337,-2.1183286143853337,-2.1183286143853337,-2.1183286143853337
337,-0.11511674726958726,-1.947771634423229,-2.0897203746489157,-2.0897203746489157,-2.0897203746489157,-2.0897203746489157
338,-0.2501447772793491,-1.8381936886674246,-2.134157027123911,-2.134157027123911,-2.134157027123911,-2.134157027123911
339,-0.46870771981863035,-1.661975542705096,-2.1525945280801575,-2.1525945280801575,-2.1525945280801575,-2.1525945280801575
340,-0.4769275752348229,-1.6982525900753644,-2.1516501426720906,-2.1516501426720906,-2.1516501426720906,-2.1516501426720906
341,-0.5391250598744411,-1.6269608571602765,-2.0887314999710047,-2.0887314999710047,-2.0887314999710047,-2.0887314999710047
342,-0.2804714751313445,-1.6867157638503572,-2.0409794223571813,-2.0409794223571813,-2.0409794223571813,-2.0409794223571813
343,-0.1943357195694228,-1.694978079006666,-1.9956036169356448,-1.9956036169356448,-1.9956036169356448,-1.9956036169356448
344,-0.4487399019720577,-1.428789536622506,-1.9965302314693694,-1.9965302314693694,-1.9965302314693694,-1.9965302314693694
345,-0.4471074967811137,-1.3990129160201998,-2.010551941250373,-2.010551941250373,-2.010551941250373,-2.010551941250373
346,-0.5153836900215216,-1.3696365137943969,-1.9507038081287926,-1.9507038081287926,-1.9507038081287926,-1.9507038081287926
347,-0.5444918744250552,-1.3715023294982576,-1.8948070213895782,-1.8948070213895782,-1.8948070213895782,-1.8948070213895782
348,-0.5888920077106061,-1.2617534272402147,-1.8682772536766226,-1.8682772536766226,-1.8682772536766226,-1.8682772536766226
349,-0.5635549458588851,-1.2717904818045995,-1.754571255095043,-1.754571255095043,-1.754571255095043,-1.754571255095043
350,-0.5362462322076406,-1.2759396784588515,-1.7175257099197219,-1.7175257099197219,-1.7175257099197219,-1.7175257099197219
351,-0.2071630174866063,-1.6133497307690403,-1.6702831979587058,-1.6702831979587058,-1.6702831979587058,-1.6702831979587058
352,-0.24670175106810846,-1.570148426176299,-1.6900105633914873,-1.6900105633914873,-1.6900105633914873,-1.6900105633914873
353,-0.42527556439463055,-1.3917068243652901,-1.6791149756045254,-1.6791149756045254,-1.6791149756045254,-1.6791149756045254
